ID,location_name,lat,long
12402366,Datougou,12.10038,0.97905
2361515,Dawaka,12.38333,-0.9
2361511,Dawanegomdé,12.26998,-1.77701
2361509,Dawango,13.27211,0.03022
2361510,Dawané Goundé,12.8,-2.03333
2361513,Dawanégomdé,12.5443,-1.8284
2361512,Dawanégomdé,12.11667,-0.51667
2361514,Dawanégomdé,12.17846,-1.61805
2361506,Dawidéma,12.03027,-1.64738
2361572,Dawirba,13.1296,-0.62735
2361505,Daworo,11.38333,-1.63333
2361508,Dawélgué,12.0968,-1.50999
2361507,Dawévélé,11.1,-1.51667
2361504,Dayagrétenga,12.69611,-1.26949
2361503,Dayari,12.81667,-0.25
2361502,Dayassémnoré,12.31533,-1.7548
2361500,Dayoubsi,12.23651,-1.60851
2361501,Dayéré,11.16667,-2.98333
11911807,Dazankiéma,12.26264,-1.68612
2361499,Dazanré,12.36667,-0.73333
2361498,Dazouba,10.15,-2.81667
2361722,Daïassemnoré,11.76667,-1.35
2361588,Daïmessala,11.96538,-4.87913
2361497,De,13.69868,-2.87882
2361481,Debéwambé,13.91089,-0.11079
6296410,Dedougou Airport,12.46105,-3.48794
2361468,Delga,13.14898,-1.14495
2361283,Dembo,12.80033,-3.97094
2361458,Demmbourla,11.53075,-4.9025
2361456,Demnoudèndé,13.86552,-0.4979
2361457,Demnouo,13.87081,-0.48843
12500977,Dendeogo,11.35792,-0.70229
2361454,Dendiagou,13.4846,0.71059
2361451,Denga,12.15,-0.23333
2361449,Dengandé,14.3803,-0.2273
2361441,Derbaré,9.5,-2.71667
2361436,Derga,13.25943,-1.94631
2361435,Dergané,10.83333,-2.96667
2361437,Derhogo,13.8019,-2.32967
2361434,Derpon,13.93406,-2.07442
2361433,Dessa,10.5,-2.98333
2361428,Dessi,11.51209,-3.39542
2361427,Desso,11.35073,-4.28874
2361430,Dessé,13.98578,-2.43312
2361429,Dessé,14.02428,-2.41986
2361424,Di,13.169,-3.4151
2361422,Dia,11.17437,-4.71017
2361423,Dia,11.31667,-2.48333
6874017,Diabarou,14.00304,-1.35198
2361421,Diabatou,12.51667,0.81667
2361420,Diabatou,12.74157,0.11273
2361418,Diabiga,11.13444,0.55111
2361417,Diabo,12.01667,-0.03333
11257192,Diabo,12.01667,-0.03333
2361416,Diaboandi,11.58333,1.51667
2361415,Diaboulola,10.36667,-3.38333
2361419,Diabèdo,14.05882,0.24252
2361413,Diaga,10.5,-3.98333
2361412,Diagarèntou,14.45499,-0.40102
2361411,Diaka,12.98498,-0.33662
2361410,Diakora,10.3,-4.88333
2361409,Diala,13.0353,-3.2365
2360946,Diala,12.73696,-1.70797
2360947,Diala,12.42033,-1.85129
2361408,Dialakoro,11.18879,-5.21387
2361406,Dialgaye,11.96444,-0.37611
8288558,Dialgaye Department,11.9029,-0.3678
2361405,Diali,10.75,-5.31667
2361404,Dialla,11.4,-0.45
2361403,Diallo,13.1753,-3.9298
2361402,Dialo,11.35,-1.81667
2361401,Dialo,11.95,-1.95
2361407,Dialé,11.11667,-1.56667
2361400,Diamagara,14.5056,-1.8041
12238105,Diamahoun,12.9817,-3.81
12493190,Diamanga,11.16424,0.55808
12175961,Diamanga,11.90996,1.9289
6862559,Diamon,14.4165,-0.9212
2361399,Dian,11.16788,-4.87986
2361398,Dian,13.11,-3.2843
2361397,Diana,12.58333,-2.43333
2361396,Dianapéroudouo,9.98333,-3.2
2361395,Dianbilé,9.63333,-2.9
2361394,Diandioura,10.35,-4.73333
2361393,Dianga,12.00548,-0.09737
2361392,Dianga,12.31667,0.06667
2361391,Diangadoré,10.23333,-3.98333
2361390,Diangara,10.63333,-3.01667
2361388,Dianhorokui,11.63333,-3.86667
2361387,Diankondi,12.32667,1.38343
12495000,Diankongou,12.35882,0.32278
2361386,Diankoudougou,12.41667,-0.16667
2361385,Diankougou,13.32712,-0.14168
2361384,Dianlé,11.1,-2.75
2361383,Dianra,13.1055,-3.164
2361382,Diansara,11.06562,-4.8952
2361381,Diansia,11.11667,-1.98333
2361380,Diantara,10.31667,-3.11667
2361379,Diantiogo,11.13333,-1.96667
2361378,Dianvor,11.06045,-2.90556
2361377,Dianvor,11.16667,-2.63333
2361376,Dianvour,11.23333,-3.23333
2361316,Dianwélé,13.1509,-3.9536
2361375,Dianzé,11.46667,-1.75
2361374,Diaoutèl,14.34055,-0.31093
2361373,Diapaga,12.07305,1.78838
7668176,Diapaga Airport,12.05,1.783
2361372,Diapangou,11.9,-0.01667
2361371,Diapangou,12.11389,0.18083
12450798,Diaparé,11.42221,0.41669
12440341,Diapenga,11.21368,0.71666
2361369,Diara,11.66667,-2.4
2361368,Diarabakoko,10.46667,-4.78333
2361367,Diaradougou,11.29814,-4.43519
2361366,Diarakoro,10.25,-4.03333
2361365,Diarakoro,10.53333,-3.85
6862561,Diaran,14.434,-0.9852
2361363,Diari,11.46667,-1.83333
2361362,Diarkadougou,10.9,-3.56667
2361364,Diarèt,14.03666,-2.14994
2361361,Diasara,10.68333,-3.56667
2361359,Diatou,13.81133,-0.06774
2361358,Diay,14.01327,-2.39997
12253544,Diaya,9.76557,-4.41129
2361357,Diayala,11.3,-0.63333
2361414,Diaèl Ara,14.2968,-0.98695
2361356,Dibga,13.3246,-0.69498
2361355,Dibi,10.35624,-3.89857
2361354,Dibilou,13.34299,-0.9483
2361353,Dibissi,14.68458,-0.63322
2361352,Dibiti,12.57687,1.80363
2361350,Diboulou,13.09306,-0.92715
12166361,Dida Forest,10.01162,-4.0287
6873959,Didia,14.5713,-1.7319
12420864,Didiemba,13.33259,-0.15467
2361348,Didièl,14.11529,-2.32769
2361349,Didié,11.58333,-3.38333
2361347,Didiéré,14.00731,-1.28552
2361346,Didjé,12.1,-2.9
2593810,Didri,12.19991,-1.24679
2361345,Didyir,12.56042,-2.62193
7668181,Diebougou Airport,10.95,-3.25
2361338,Diefourma,11.39903,-4.627
12238250,Diegbala,11.79409,1.69334
2361326,Diem,14.23294,-2.2955
2360919,Diemba,12.91384,-1.81276
2361321,Dienboua,11.71667,-1.76667
2361318,Dienkoa,11.2533,-4.80553
2361317,Diensi,11.56667,-2.76667
2360918,Diensogo,12.85092,-1.48075
2361307,Dierma,11.7,-0.75
2361305,Diessou,13.45274,-2.67079
2361303,Digatao,14.04823,-1.80571
2361170,Digouéra,11.17227,-4.91416
2361302,Digouéra,11.68277,-4.73382
2361301,Digré,12.28333,-0.56667
2361298,Diguemzougou,11.71667,-1.21667
2361297,Diguia,13.87718,-2.53835
2361296,Diguila,12.45543,-1.73776
2361295,Diguila,13.13785,-1.27123
2361299,Diguél,14.43656,-1.88644
2361300,Diguél,14.0371,-1.51309
2361294,Dihiniaou,11.4,-3.5
2361293,Diina,13.0971,-4.2497
2361292,Dikbé,10.76667,-3.11667
2361291,Dikbéré,10.23333,-2.83333
2361290,Diliba,13.31594,-0.5032
2361289,Dim,13.71595,-2.52532
2361287,Dima,12.1065,-4.572
2361288,Dima,11.31667,-2.75
2361285,Dimarnia,10.38333,-3.23333
2361286,Dimarnia,9.9,-2.91667
2361284,Dimassa,13.09612,-1.06642
12173125,Dimasso,12.66722,-3.61236
2361282,Dimikui,11.63333,-3.71667
2361280,Dimistenga,12.31667,-0.43333
2361281,Dimistenga,12.1,-0.18333
2361279,Dimkilga,13.01075,-0.86579
2361278,Dimolo,10.55,-3.4
2361277,Dimpaltenga,12.1,-0.31667
2361276,Dimpaltenga,12.15,-0.35
12420905,Dimtenga,11.46692,-0.02133
2361275,Dina,14.13305,-2.37611
2361274,Dina,12.81667,-3.71667
2361272,Dina Lahi,13.63347,0.40925
2361273,Dinakongo,12.0,-3.13333
2361271,Dinalahi,13.69553,-0.01123
2361270,Dinalay,13.04958,0.55692
2361269,Dinaoro,10.73333,-5.23333
2361268,Dindara,10.78333,-3.41667
2361265,Dindou,10.0,-3.45
2361262,Dingasso,11.68414,-4.82599
2361261,Dinguila,13.87097,-2.27047
2361260,Dinguiri,13.77058,-2.35798
2361259,Dinkabara,10.2,-3.41667
2361257,Dinkiéma,12.2,-3.9
2361256,Dinkobourou,10.28333,-4.26667
2361258,Dinkémina,10.51667,-3.08333
2361267,Dinndéresso,11.22284,-4.43027
2361254,Dinngasso,11.05948,-4.29435
6875042,Dinso,11.81552,-5.09762
2361253,Dintigué,12.70289,-1.87835
2361264,Dinénéména,10.1,-3.18333
2361263,Dinénéména,10.16667,-3.43333
2361250,Dio,13.32543,-2.63694
2361251,Dio,12.33348,-3.86261
2361252,Dio,11.7,-2.45
2361249,Dioami,13.83023,-0.74942
2361248,Dioara,13.11375,-2.69818
2361247,Diobou,13.97697,-0.34052
2361246,Diofogo,10.36667,-5.28333
2361245,Dioga,13.38249,0.3411
2361244,Diogota,13.42359,0.35424
2361243,Diokodougou,10.45,-5.26667
2361242,Diokongo,12.81667,-3.73333
2361241,Diokui,11.66667,-3.68333
2361238,Diolloa,13.9362,-0.15981
2361237,Diolo,14.17228,-0.71254
2361235,Diolonpo,10.55,-3.08333
2361234,Dioloumpouka,10.21667,-3.05
2361240,Diolé,10.3,-4.86667
2361239,Diolé,11.0504,-5.0732
12420936,Diomanidougou,9.81603,-4.39219
2361233,Diomga,14.0679,-0.04594
2361232,Diomkalaga,13.61176,-1.50019
2361231,Diomou,10.81667,-5.05
2361230,Diona,11.26667,-2.43333
2361229,Dionbal,9.78333,-2.8
2361228,Diondiona,10.2,-3.3
2361227,Diondougou,12.86667,-3.85
2361226,Diongolo,10.56667,-4.86667
2361225,Dionkélé,11.78196,-4.72663
2361224,Dionléra,10.76667,-3.36667
2361223,Dionouga,14.5396,-1.9443
2361222,Dionounou,10.48333,-4.8
2361219,Dionso,10.8,-5.35
2361220,Dionsé,10.46667,-3.18333
2361221,Dionsé,10.28333,-3.2
2361218,Diontala,11.76384,-4.45807
2361216,Dioriré,11.21667,-0.01667
2361215,Dioro,10.41667,-3.0
2361214,Diorossiamanso,11.38697,-3.98487
2361217,Diorétion,10.1,-2.88333
2361213,Diosso,10.78333,-3.88333
2361212,Diossogou,11.03917,-5.00467
2361211,Diou,11.96489,-4.30234
2361210,Diouga,13.75053,-0.10432
12440338,Diougo,11.24752,0.1215
2361208,Diougouara,10.55,-5.4
2361207,Dioulanpara,9.9,-3.25
2361206,Dioulo,10.36667,-3.06667
2361205,Dioulou,13.10813,-2.24467
2361204,Dioumor,14.57217,-1.34852
2361203,Dioumssogui,13.92775,-1.14505
2361202,Dioun,13.04843,-2.07464
2361201,Diounkar,9.98333,-4.61667
2361200,Diourao,10.7,-3.16667
2361199,Diouroum,12.99057,-3.11239
2361197,Dipianga,12.78333,0.2
2361198,Dipéo,10.58333,-3.5
2361196,Dira,12.34704,-3.98333
2361195,Diri,12.81667,0.53333
2361194,Diri,13.22692,-1.83907
12206795,Dirze,11.61412,-0.98207
12206798,Dirze,11.4025,-0.6025
2361193,Dissankui,12.1925,-4.0297
2361190,Dissi,13.2367,-3.1658
2361189,Dissinai,10.71667,-4.26667
2361188,Dissini,10.93333,-2.93333
2361187,Dissomé,11.61667,-1.11667
2361186,Dissongou,12.25,0.45
2361192,Disségou,13.46561,0.62076
2361191,Dissétéon,9.96667,-3.01667
2361185,Ditein,9.8,-3.0
2361184,Ditmiga,13.35296,-1.68256
2361183,Diurmanko,10.71667,-5.05
2361182,Diyalé,12.26667,0.46667
2361181,Diyara,12.23333,0.43333
2361180,Diyou,11.26667,-2.61667
2361320,Dièndiè,14.2785,-2.47691
2360116,Dié,12.79567,-1.60792
2361344,Diébiou,10.45,-3.26667
2361343,Diéborodouo,10.1,-3.23333
2361342,Diébougou,10.96209,-3.24967
2361341,Diébourou,10.7,-3.23333
2361340,Diéfoula,10.25,-4.7
2361337,Diégabilé,14.12868,-0.68243
2361335,Diégbanao,10.31667,-3.4
2361336,Diégbanao,10.28333,-3.41667
2361334,Diégonao,10.55,-3.36667
2361333,Diéka,10.33333,-2.95
2361332,Diékan,13.3958,-4.0847
2361331,Diékonga,11.48333,0.36667
2361330,Diékui,11.91667,-3.78333
2570061,Diélen,12.05436,-1.29337
2361328,Diélindiala,10.46667,-3.11667
2361327,Diélisso,10.56667,-4.28333
2361329,Diélé,13.1081,-3.2515
2361325,Diémi,9.91667,-3.01667
2361324,Diémoukourou,10.76667,-3.23333
2361323,Diéna,13.3663,-4.0474
2361322,Diéna-Sanakina,13.3736,-4.0503
2361319,Diéni,12.7978,-4.0732
2361312,Diépla,10.65,-3.01667
2360914,Diépo,12.14456,-1.47262
2361315,Diépé,10.2,-2.96667
2361314,Diépéra,10.1,-3.38333
2361313,Diépéré,10.28333,-3.1
2361311,Diéri,11.0,-5.01667
2361310,Diérisso,10.43333,-5.21667
2361309,Diérizien,10.96667,-5.15
2361308,Diérizienkoa,10.95,-5.15
2361306,Diérou,10.53333,-2.96667
2360912,Diéré,12.96774,-1.78224
2361304,Diétour,10.68333,-3.51667
12494072,Djakarga,11.06179,0.37148
12494073,Djakarga-Peulh,11.0578,0.3609
2596758,Djambendé,11.05475,0.29296
12495532,Djambendé-Dori,11.06138,0.31829
12489750,Djao Djao,14.13793,-1.61552
12402324,Djenguérento,14.46365,-0.43877
2361178,Djibasso,13.1221,-4.1563
11204056,Djibo,14.10436,-1.63336
2361177,Djibo,14.0994,-1.62554
7730458,Djibo Airport,14.12526,-1.6249
2361176,Djibomou,13.34831,0.28835
12324462,Djibondi,13.1198,0.85811
2361175,Djibséma,11.98333,-1.53333
2361174,Djigo,14.07705,-0.22055
2361173,Djigoué,10.05,-3.81667
2361172,Djigouéko,10.05,-3.91667
2361171,Djigouéma,11.67671,-4.28212
2361169,Djika,14.04822,-0.7166
2361168,Djikando,10.36667,-3.2
12238246,Djimagli,11.78824,1.67012
2361167,Djimbouari,12.76667,-0.05
2361166,Djindjerma,11.36372,-3.05131
2361165,Djinfouara,12.38333,0.16667
2361163,Djipologo,10.93333,-3.11667
2361162,Djissara,11.20763,-4.87119
12421014,Djoari,12.73852,-0.03342
12276849,Djora,12.78766,0.78332
2361179,Djéré,12.85,-3.1
2361161,Dnya,14.27166,-1.31789
2361160,Doaga,13.95599,-0.66832
2361159,Doamga,12.16667,-0.4
7056449,Doaré,13.50046,-1.00233
2361154,Dobola,12.6,-2.03333
2361153,Dobougou,11.22341,-5.1947
2361155,Dobèrè,13.52697,-1.22979
2361156,Dobéna,10.01667,-3.25
2361157,Dobéna,9.93333,-3.26667
2361152,Dodola,10.11667,-3.28333
2361151,Dodougou,11.00121,-4.2661
2361149,Dofiguisso,11.35379,-4.18309
2361150,Dofénéga,13.28139,-0.92872
2361148,Doga,13.20918,-0.72356
2361147,Dogbola,10.31667,-3.33333
12493398,Dogbolola,10.54954,-3.62879
2361146,Dogo,12.4053,-4.2363
7041945,Dogoma,11.6487,-4.364
2361145,Dogona,11.20476,-4.28035
8445074,Dogotenga,11.67603,0.18287
2361144,Dogwèma,12.88333,-2.21667
2361143,Dohasé,11.75,-0.01667
2361142,Dohoun,11.55,-3.6
2361141,Doka,9.98333,-2.95
2361140,Dokberpa,10.38333,-2.85
2361139,Dokita,9.81667,-2.96667
2361138,Dokui,12.55034,-4.107
2361137,Dolma,14.04587,-0.58237
2361136,Dolo,10.89218,-3.34898
2361135,Dolochi,10.63333,-2.96667
2361134,Dolofa,10.75,-5.36667
6873981,Dologa,14.6906,-1.4727
2361133,Dolonio,10.25,-3.06667
2361132,Doloumba,9.91667,-2.86667
2361131,Domana,10.68333,-3.56667
2361130,Domaré,13.00283,0.1243
2361129,Domatéoun,9.91667,-2.98333
2361126,Dombaré,13.49724,-2.1945
2361128,Dombi,13.58528,-1.04145
2361127,Dombogadji,14.50392,-0.72223
2570236,Domdélé,12.44159,-1.68586
2361125,Domoni,13.5175,-3.1927
2361124,Don,11.01667,-1.93333
2361123,Donafa,9.76667,-3.06667
2361122,Donbokui,11.88333,-3.71667
2361121,Dondolé,13.0811,-1.0173
2361011,Dondoulma,12.40387,-1.72463
2361120,Dongo,11.21667,-1.01667
2361119,Dongolona,10.01667,-3.28333
2361118,Donguen,13.25739,-1.30262
2361117,Doni,10.85,-2.9
2361116,Donio,10.23333,-2.78333
2361114,Donko,10.38333,-2.95
2361115,Donko,10.35,-2.95
2361113,Donkoména,10.06667,-3.31667
2361111,Donkoména,10.41667,-3.01667
2361110,Donkoro,13.2207,-4.1359
2361109,Donkoro,11.21667,-3.28333
2361108,Donkui,11.88333,-3.71667
2361107,Donmentenga,12.1,-0.11667
2361105,Donombéné,13.97818,-1.77804
2361104,Donombéné,13.93539,-2.40759
2361106,Donon,13.2647,-3.3426
2361103,Donona,11.97542,-4.57038
2361102,Donousso,10.86667,-4.11667
2361101,Donpo,9.96667,-3.71667
2361099,Donsen,12.06667,-0.16667
2361098,Donsen,12.08333,-0.18333
2361097,Donsen,12.15,-0.36667
2361095,Donsen,12.75,-2.06667
2361094,Donsen,12.76667,-0.65
2361093,Donsin,11.58333,-1.2
2361092,Donsoko Houn,12.11667,-3.88333
2361091,Donsé,12.58558,-1.41213
2361100,Donsé,10.26667,-2.93333
2361090,Doolo,12.53333,-2.58333
2361089,Dopala,10.43333,-3.81667
2361087,Dopané,13.77528,-0.76176
2361569,Dopané,12.59708,-1.25318
2361088,Dopané,12.23333,-0.85
6893655,Dora,14.00787,-2.84863
2361086,Dora,11.66667,-3.46667
2361085,Dora,11.96667,-3.51667
2361082,Dori,14.0341,-0.03261
6296407,Dori Airport,14.03333,-0.03333
2361080,Dori Yagha,13.37253,0.41857
2361079,Dori Yagha,13.36186,0.39753
2361078,Doro,11.88495,-4.73277
2361077,Dorokui,11.6,-3.71667
2361076,Dorougau,12.61667,-0.11667
2361075,Dorouma,13.61716,0.09541
2361084,Doré,14.04593,-2.70746
2361074,Dossen,12.38333,-0.45
2361073,Dotoka,14.16336,-1.8542
2361072,Dou,11.15,-0.56667
2361071,Dou,13.71984,-1.10553
2360956,Douaghin,12.33407,-1.7263
2361070,Douamtenga,12.1,-0.1
2361069,Douargou,12.25,0.33333
2361067,Doubalé,12.4142,-4.0469
2361066,Douban,12.98333,-3.26667
2361065,Doubaré,13.85944,-2.86534
2361064,Doubgué,11.85,-0.25
2361063,Doubgué Peul,11.81667,-0.3
2361062,Doubilé,13.00175,-0.4155
12232554,Doubodo,11.7128,1.27761
2361061,Douboulisi,12.15,-0.23333
2361060,Doubouni,12.45,0.16667
2361059,Doubtyari,12.98333,0.35
2361058,Doudodo,11.61667,1.46667
2361057,Doudou,10.26667,-3.08333
2361056,Doudou,12.16667,-2.55
2361055,Doudou,12.23333,-3.71667
2361053,Doudou Birifore,10.11667,-2.96667
2361052,Doudoulsi,12.63333,-2.51667
12324120,Doufouanou,12.41029,1.11285
12493543,Dougasso,10.42942,-3.70617
2361050,Dougbé,11.68172,-4.74847
2361049,Dougbéra,11.45323,-4.6594
2361048,Dougo,11.73837,-4.79605
2361047,Dougou,11.55,-1.03333
2361045,Dougou Èlgou,14.13625,-0.12022
2361046,Dougouasso,10.38333,-3.7
2361044,Dougoula Mondi,11.82059,-0.77092
2361043,Dougouloumi,12.5,-0.5
2361042,Dougoumato,11.21667,-3.76667
2361040,Dougouri,13.73429,-2.05733
12493541,Dougouro,10.45571,-3.65616
2361041,Dougouré,13.41331,-1.51069
2361039,Douia,11.08333,-0.53333
2361038,Doukourani,10.45,-4.05
2361037,Doulaï Diassa,11.11942,-5.36179
2361036,Douliro,10.68333,-3.18333
2361035,Doulou,12.31667,-2.28333
2361034,Doulougen,12.08333,-0.75
2361033,Doulougou,11.98944,-1.46056
2361032,Douma,13.61284,-2.76048
6860072,Douma Fèndė,14.53895,0.15296
2361031,Doumagou,11.3,-0.78333
2361030,Doumakélé,11.9,-3.23333
2361029,Douman,14.3666,-0.0535
2361028,Doumba,11.34629,-4.80888
2361027,Doumbako,10.3,-4.35
2361026,Doumbara,12.9093,-4.1705
12440371,Doumbassa,12.63008,-3.22457
2361025,Doumbou,10.36667,-3.23333
2361024,Doumien,11.65,-3.68333
2361023,Doumissibanko,13.30044,-0.4224
2361022,Doumolé,11.06667,-3.16667
2361021,Doumoukora,10.2,-3.08333
2361020,Doumsa,14.54707,-1.05665
2570002,Doumtenga,12.09,-1.49333
2356181,Doumtinga,12.09102,-1.49314
2361018,Douna,10.61667,-5.11667
2361017,Douna Fèndouya,14.45545,0.17846
2361054,Doundoubangou,14.40346,-1.87644
2361013,Doundoudougou,12.38103,-0.3523
2361012,Doundougou,12.35943,0.32953
2361010,Doundouni,12.08843,-1.92224
2361016,Doundé,11.95,-1.71667
2361015,Doundégué,13.73824,-1.39538
2361014,Doundéré,13.50403,0.36702
2361009,Doungou,13.02133,-0.84529
12172984,Doungouma,14.00857,-2.15487
2361008,Dounio,11.62046,-4.7368
2361112,Dounkoména,10.15784,-3.03333
2361007,Dounkonpouo,10.11667,-3.06667
2361006,Dounkora,10.63333,-3.1
2361005,Dounkoro,10.53333,-3.13333
2361004,Dounkou,13.3049,-3.1985
2361003,Dounlia,11.06667,-1.01667
2361002,Dountéla,10.56667,-3.5
6913772,Dountéri,14.99018,-0.36792
6862556,Dourfan,14.36668,-0.65965
2360977,Douro,11.63333,-3.76667
2360976,Dourou,12.98333,-2.05
2360975,Douroufa,13.44334,-1.72872
2360974,Douroukou,12.38333,-3.2
6855120,Douroukouènli,12.0238,2.2502
2360973,Douroula,12.58407,-3.29963
2360972,Dourtenga,11.588,-0.023
2360978,Douré,13.44334,-1.50923
2360979,Douré,13.33165,-2.15522
2360980,Douré,13.25286,-2.29261
2360981,Douré,13.2304,-3.8875
2360982,Douré,12.96954,-1.9413
2360983,Douré,12.95,-3.38333
12440335,Douré,11.21999,0.15527
2360984,Douré,12.91667,-0.53333
2360988,Douré,12.66667,-0.33333
2360986,Douré,12.88333,-2.15
2361001,Douré,11.81667,-1.15
2361000,Douré,11.88333,-1.23333
2360999,Douré,11.95,-1.2
2360998,Douré,12.06667,-2.03333
2360985,Douré,12.9,-0.96667
2360996,Douré,12.2,-0.48333
2360995,Douré,12.2,-0.55
2360997,Douré,12.16667,-2.05
2360993,Douré,12.20434,-1.90543
2360992,Douré,12.3,-0.58333
2360991,Douré,12.33333,-0.85
2360990,Douré,12.4,-0.8
2360989,Douré,12.65086,-1.13673
2360987,Douré,12.85896,-1.65355
2360994,Douré,12.21667,-0.71667
2360971,Dousaré,13.5984,-1.96254
2360970,Doussi,11.73333,-3.31667
2360969,Dousso,10.75,-5.26667
2360968,Doussoula,13.0696,-3.2628
2360966,Doutien,10.38333,-4.1
2360965,Doutilara,10.25,-4.16667
2360967,Doutié,10.2,-4.13333
2360964,Doutome,10.11667,-2.88333
2360963,Doutonblé,10.13333,-2.88333
2361051,Douènda,12.65,0.55
12358468,Dowendou,13.60656,0.74029
2360962,Doyama,12.65,-0.06667
2361068,Doyana,12.61928,-0.0247
2360961,Doyana,13.37751,-0.15893
12237936,Driko,12.53788,-4.26093
11948925,Duapogo,12.77126,-1.06183
2360960,Dui,11.98261,-4.22494
2360959,Dui,12.43333,-3.55
2360958,Duo,11.66667,-3.66667
2360957,Dwaba,11.96667,-1.2
2360955,Dyabafouanou,12.67761,1.0798
2360954,Dyadyoana,12.04161,1.61727
2360953,Dyagnona,12.26667,0.81667
2360952,Dyagorou,13.51893,0.06554
2360951,Dyagourgadé,13.48013,-0.13008
2360950,Dyagourou,13.43538,0.0976
2360949,Dyaka,12.96667,-0.28333
2360948,Dyakolra,13.0499,-0.35871
2360945,Dyamanga,12.0471,1.28608
6855121,Dyamangadyoaga,12.01639,2.23414
2360944,Dyamdiara,12.48333,-0.23333
2360942,Dyamona,13.58517,0.43065
2360943,Dyamona,12.66667,0.58333
2360941,Dyamondi,12.88333,0.95
2445387,Dyamongou,12.80436,2.44212
2360939,Dyamou,12.45943,0.25888
2360938,Dyamwandé,13.04491,0.20148
2360937,Dyanbwatouna,12.45,0.2
2360936,Dyanga,12.35,0.03333
2361389,Dyanguéni,12.30023,0.08229
2360935,Dyannkaka,13.04682,0.41038
2360934,Dyaonguèl,13.60395,0.02006
2360933,Dyapa,13.6882,0.02627
6855122,Dyapionga,12.65503,2.15861
2361370,Dyapwargou,12.78893,0.38564
2360932,Dyapya,12.18333,-2.51667
2360931,Dyara,12.7723,1.19133
2360930,Dyatondi,12.32202,1.35182
2360929,Dyayèl Yagha,13.39266,0.22019
2360921,Dyelkoto,13.7343,-1.21589
2360916,Dyendyennima,12.70911,1.03411
2360917,Dyendéré,13.0223,-0.63663
2360908,Dyogodougou,12.49564,1.95807
2360907,Dyogora,13.53421,0.46842
2360906,Dyogori,12.5298,1.36929
2360905,Dyoko,12.51667,-0.31667
2360904,Dyongan,12.3,0.28333
2360903,Dyoro,12.21667,-2.48333
2360902,Dyoukoura,12.25,0.11667
2361209,Dyoungodyo,13.61165,0.41356
2360901,Dyowanga,13.57796,0.14343
2445376,Dyèlé,13.30329,1.00364
2360913,Dyèpoungo,12.25,-2.41667
2360927,Dyédyogo,12.65613,2.13057
2360926,Dyédyogokwadyoaga,12.6561,2.0995
2360928,Dyédéma,12.21667,-0.86667
2360925,Dyéfourgou,12.4,-0.23333
2360924,Dyéla,12.43333,0.01667
2360922,Dyéléko,13.17094,-1.80107
2360920,Dyéma,12.60424,1.63717
2360915,Dyépièrga,12.57141,2.03366
2360911,Dyéréden,13.02839,0.22415
2360910,Dyésséma,12.72076,-1.82401
2361693,Dâkré,13.71094,-1.07254
2361474,Dèguélé,11.1,-3.93333
2361465,Dèm,13.19218,-1.17552
2361461,Dèmbam,14.58281,0.12672
2361459,Dèmbila,13.20379,-1.15885
2361460,Dèmbéla,12.68333,-3.98333
2361450,Dènga,13.43305,0.69258
2361445,Dèntougou,12.38485,1.63656
6875089,Dé,11.44018,-5.15536
2361496,Débanga,14.78193,0.01485
2361480,Débildani,13.76582,0.47006
2361491,Débèl Nwafa,14.47142,-0.96608
2361490,Débèntia,14.57789,-0.35063
2361495,Débé,13.0819,-3.4247
2361493,Débél,14.29172,-1.87146
2361494,Débél,14.26808,-1.23296
2361492,Débélé Nangué,14.31359,-0.09676
2361489,Débéré,14.36568,-0.09192
2361488,Débéré Arba,14.3006,-0.83728
2361487,Débéré Boulga,14.4334,-0.68209
2361484,Débéré Pétél,14.24786,-1.72933
2361483,Débéré Talata,14.02616,0.04053
2361486,Débérélink,14.35527,-0.22832
2361485,Débérélink,14.33771,-0.14802
2361482,Débétil,14.07518,-1.86261
2361478,Dédonia,9.9,-3.05
2361477,Dédougou,12.46338,-3.46075
2361479,Dédéra,10.58333,-3.15
2361476,Défitara,10.06667,-3.43333
2361475,Dégué Dégué,10.71667,-4.31667
2361473,Déibéri,14.43169,-0.24693
2361472,Dékar,10.4,-3.21667
12493235,Dékouda,12.25602,0.11173
2361471,Dékoura,12.31667,0.15
2361466,Délkoupourou,12.25,0.18333
2361470,Délèga,14.09195,-2.3454
2361469,Déléré,12.63821,-1.22936
2361462,Déma,12.49015,-4.35581
12450753,Démom,14.28595,-0.07697
2361448,Dénguilga,13.39981,-1.69883
